Lead I,Lead II,Lead III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0882656217776861,0.8273922988943957,0.9364009971030116,0.5174578698094504,0.0567176870748299,0.9323396567299008,0.6501260806916427,0.3920259442960703,0.2636288419697852,0.1764361078546307,0.0981190456803191,0.0402347024308466
0.0965147453083109,0.8409264201296226,0.9405780502593816,0.5052318537283842,0.0574829931972789,0.941553748870822,0.6633645533141211,0.3986550934757726,0.2689915116599761,0.1810328870241254,0.1043481801156257,0.047060232307508
0.0875438234687564,0.836160884483416,0.943070807788183,0.5127216653816499,0.0522959183673469,0.9410117434507678,0.6629142651296831,0.3980827928271652,0.2690527993135783,0.1800148084161165,0.102556795049263,0.0440067057837384
0.0652711899360692,0.8193861990087685,0.9457656807922924,0.5343099460292983,0.0413265306122449,0.9347786811201444,0.6572406340057637,0.3921690194582221,0.2637207734501884,0.1750169679768002,0.0959612409412914,0.0351454915578972
0.0641369354506083,0.8115707205489896,0.940982281209998,0.5394867276131732,0.0438775510204081,0.9279132791327912,0.654178674351585,0.3873998473864938,0.2607176784236816,0.1718701795520454,0.0919306245419754,0.0309543767213507
0.0812538667766549,0.8172893633244377,0.9338408677491074,0.5269302786650512,0.0554421768707483,0.9258355916892502,0.6579610951008646,0.3896890499809233,0.2620047191493274,0.1738446350342445,0.0948212686263333,0.0364028260088612
0.0881625077335533,0.8221502096835683,0.9327629185474634,0.5205419099019716,0.0590136054421768,0.9273712737127372,0.6660662824207493,0.392836703548264,0.2632611160481721,0.1757573887826248,0.0982818988681703,0.041432163812717
0.0815632089090534,0.8117613419748378,0.92973118641784,0.5300143187575723,0.0582482993197279,0.920505871725384,0.6602125360230547,0.3906905761159863,0.2605951031164772,0.1734435737644228,0.0960833808321798,0.0395760986708178
0.0737265415549597,0.7932710636675562,0.9217813110557164,0.5448837977750853,0.0599489795918367,0.9064137308039748,0.6422910662824208,0.381390690576116,0.2545889130634634,0.1681372246560128,0.0892435469424313,0.0325110765177823
0.0696019797896473,0.7810712924132672,0.9158525904466752,0.554135918052649,0.0620748299319727,0.8966576332429992,0.6287824207492796,0.3749523082792828,0.2505132840989183,0.1640340593570679,0.0859050565914827,0.0280205963357681
0.0833161476593111,0.7856462066336255,0.9101933571380448,0.544112787751955,0.0712585034013605,0.8949412827461607,0.6327449567723343,0.3786722624952308,0.2532405846842154,0.16634787437527,0.0900170995847243,0.0339480301760268
0.0954836048669828,0.7904117422798321,0.9055447012059556,0.5348606674743914,0.0792517006802721,0.8941282746160796,0.6403097982708934,0.3864460129721481,0.2572549259951583,0.1705127414080336,0.0949026952202589,0.042689498263681
0.0878531656011548,0.7823103316812808,0.9048709829549282,0.5436722105958806,0.0765306122448979,0.889792231255646,0.6327449567723343,0.3836798931705455,0.255477584040695,0.1688467945949281,0.092948456966045,0.0404143216381271
0.0791915858939987,0.7769729317575296,0.9066900222327022,0.5513823108271836,0.0717687074829932,0.8885275519421861,0.6186059077809799,0.3765738267836703,0.251769680997763,0.1649904362312581,0.0872485953912547,0.0314333612740989
0.0833161476593111,0.7848837209302325,0.90958701071212,0.5445533649080294,0.0716836734693877,0.8942186088527552,0.6135626801152738,0.3754292254864556,0.2506665032329238,0.164558524094527,0.0859457698884455,0.0287989462339839
0.0957929469993813,0.7984178421654594,0.9110691908643804,0.530124463046591,0.0758503401360544,0.9016260162601626,0.6276116714697406,0.3833937428462419,0.2555388716942972,0.1698957240698463,0.0922970442146405,0.0380193988743863
0.1055887811919983,0.7998475028593213,0.9056120730310584,0.5240665271505672,0.0833333333333333,0.8986449864498646,0.6392291066282422,0.390309042350248,0.2604725278092729,0.1747393101746159,0.097752626007654,0.0464016285474793
0.1012579913384203,0.791650781547846,0.9026477127265378,0.5311157616477585,0.0834183673469387,0.8927732610659439,0.6402197406340058,0.3890213658908814,0.2600128704072564,0.1747701610415253,0.0973454930380262,0.0466411208238534
0.0905341307486079,0.7844071673656119,0.9045341238294146,0.5410287476594338,0.0778061224489795,0.8906052393857272,0.6303134005763689,0.3824876001526135,0.2559678852695125,0.1707286974763991,0.0915234915723475,0.0395162256017243
0.0874407094246236,0.7904117422798321,0.9108670753890724,0.5391562947461174,0.0725340136054421,0.8976513098464318,0.6274315561959655,0.3793399465852728,0.2542824747954524,0.168661689393472,0.0886735607849523,0.0356843491797389
0.0968240874407094,0.8044224170796798,0.9145725257697233,0.5260491243529023,0.0740646258503401,0.9068654019873532,0.6353566282420751,0.3833460511255246,0.2559372414427114,0.1700499784043932,0.0922563309176777,0.0395162256017243
0.1032171581769437,0.8131910026687,0.9165936805228052,0.517568014098469,0.0754251700680272,0.9122854561878952,0.6434618155619597,0.3887352155665776,0.2600435142340576,0.1739371876349725,0.097386206334989,0.0458028978565441
0.0969272014848422,0.8037552420892109,0.9140335511689012,0.5264897015089767,0.0744047619047619,0.9061427280939476,0.6422910662824208,0.3859214040442579,0.2582048846259921,0.1722095390880484,0.0951876882989984,0.0444856903364866
0.0846566302330377,0.7904117422798321,0.9126187428417436,0.5406983147923781,0.0703231292517006,0.898825654923216,0.6283321325648416,0.3786245707745136,0.2519535439585695,0.1666563830443635,0.0876557283608826,0.0337684109687462
0.0850690864095689,0.7901258101410598,0.9121471400660244,0.5406983147923781,0.0707482993197279,0.8983739837398373,0.6143731988472623,0.3725200305227013,0.2489504489320626,0.1632010859505152,0.0840322449311945,0.0293378038558256
0.0995050525881625,0.8097598170034311,0.9165936805228052,0.5216433527921577,0.0738945578231292,0.9106594399277326,0.6202269452449568,0.3764307516215185,0.2523519137069837,0.1676436107854631,0.0907092256330917,0.0391569871871632
0.1089915446483811,0.8192908882958445,0.91720002694873,0.5109593567573522,0.0774659863945578,0.915627822944896,0.6267110951008645,0.3791968714231209,0.2554162963870928,0.171407416548405,0.0961240941291425,0.046820740031134
0.1005361930294906,0.813953488372093,0.9188843225762986,0.5185593126996365,0.0728741496598639,0.9142728093947606,0.6250900576368876,0.3763353681800839,0.254466337756259,0.1698340223360276,0.0939662893901148,0.0432283558855226
