Lead I,Lead II,Lead III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.4380007933359778,0.3749702970297029,0.3735055572243917,0.6108662940670678,0.5804141164214089,0.380954776397203,0.6117922321010762,0.7817536386226482,0.7584476067270375,0.59088904568707,0.4879603077063134,0.4025659028531307
0.4963903213010711,0.4199207920792078,0.3974767197356563,0.5606190885640585,0.6022919650996224,0.4195382061471905,0.5499298081422554,0.7904153354632588,0.8195601552393271,0.6903333921326512,0.5994810869862078,0.5295844769260227
0.5880206267354225,0.497980198019802,0.4464403724842295,0.4765692175408427,0.6244302643573382,0.4896121535288495,0.4436125409452503,0.7330493432729855,0.8345666235446312,0.7982889398482977,0.7449588055896945,0.7054317993234186
0.6494248314161047,0.5799603960396039,0.5243616701712226,0.4001504729148753,0.5904414637322568,0.5742743598772574,0.3452503509592887,0.6279020234291799,0.7740232858990943,0.8333480331628151,0.8288497428194274,0.8315567753877576
0.6422054740182468,0.6169504950495049,0.5859417242415139,0.3775257953568358,0.5177757520510482,0.6235726143166155,0.2638277959756667,0.4857649982250621,0.6042432082794307,0.722526018698183,0.7602530838909372,0.8044935214144379
0.5727885759619199,0.5793267326732673,0.5814358666266146,0.4265369733447979,0.4656856361505403,0.5978167915891142,0.2082358446420215,0.321405750798722,0.3498576972833117,0.4681160698535896,0.5317037643952842,0.6127529201506351
0.41420071400238,0.5603564356435643,0.6726945028537098,0.4931212381771281,0.236619351478057,0.6239247447054681,0.1826860084230229,0.1086261980830671,0.086313065976714,0.1743252778267771,0.2476671673722063,0.3665666687942809
0.2964696548988497,0.5104554455445544,0.6862120756984079,0.5669067067927773,0.1252767287407213,0.5979174002716434,0.3068788020589611,0.1168619098331558,0.0288745148771021,0.0470100546833656,0.0786107697209704,0.1724644156507308
0.2554541848472828,0.4126336633663366,0.5688795434064283,0.647141014617369,0.2189087120718842,0.4866945017354997,0.5306504445484324,0.3324813631522896,0.1658990944372574,0.1111748103721996,0.0854840912194455,0.0986149230867428
0.2445061483538278,0.3384950495049504,0.4647641934514869,0.7011500429922614,0.3226982680036462,0.3959957744353338,0.6633598502573701,0.5308484203052893,0.31254851228978,0.2133092256129828,0.1533979698666302,0.1005297759622135
0.2452994843316145,0.316,0.4299789726644638,0.7161435941530524,0.3611147284802709,0.367121082549424,0.6583060364997659,0.5684771033013845,0.3790426908150064,0.2709472570118186,0.2001456597933451,0.1224229271717622
0.2840142800476002,0.3236039603960395,0.4121357765094622,0.697871883061049,0.4121630420627685,0.3645052568036621,0.5807206364061769,0.5552715654952076,0.4315653298835705,0.3187511024872111,0.2442077472802585,0.1672943128869598
0.3313764379214598,0.3335049504950494,0.3913487533793932,0.6750859845227859,0.4736293788253678,0.3620906484229589,0.531118390266729,0.5597444089456869,0.4834670116429495,0.3637766801905097,0.2854021575856889,0.2133784387566221
0.3550971836572789,0.3335445544554455,0.3734454791228597,0.6670786758383491,0.5124365151712461,0.3545953015745258,0.5367337388862892,0.5735179268725594,0.5179818887451487,0.3901922737696242,0.3091629113751195,0.2392927810046594
0.3614438714795717,0.3248712871287127,0.3554821267647942,0.670786758383491,0.5370490949342361,0.3416167815282458,0.555357978474497,0.5893503727369541,0.5378007761966364,0.4024078320691479,0.3183121671446128,0.2448458543435245
0.3580325267750893,0.3141386138613861,0.3417843196155001,0.6792239896818573,0.5491600468811043,0.3290406962120831,0.5644361254094525,0.6014909478168264,0.5495472186287191,0.4089786558475921,0.3213619190677773,0.2431863151847832
0.3620785402618008,0.3076039603960395,0.3288074496845899,0.6822871883061049,0.5666102357077745,0.3194828713717994,0.5716424894712213,0.6088036918707844,0.5567917205692109,0.4130799082730639,0.3239109654513177,0.2422288887470479
0.3704879016263387,0.309069306930693,0.3246620606788825,0.6784178847807395,0.5779398359161348,0.318678001911565,0.5879270004679457,0.6212282570110047,0.5676584734799482,0.4205327218204268,0.3310118803768946,0.2496329865322014
0.378341927806426,0.3124752475247524,0.3238810453589666,0.6734737747205503,0.585232452142206,0.3204889581970924,0.6007487131492746,0.633013844515442,0.575679172056921,0.4273681425295466,0.3385224634712549,0.2581859960426373
0.3758032526775089,0.3088316831683168,0.3202763592670472,0.6768056749785039,0.5870556061987238,0.3166658282609789,0.5969115582592419,0.6301739439119631,0.5746442432082793,0.4278532369024518,0.3373844963357458,0.2570370843173549
