Lead I,Lead II,Lead III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.11135263313901789,0.7546350248967052,0.9425583510154594,0.561015294500488,0.03266144083613289,0.9162173372044795,0.7312323612417686,0.42083271153559176,0.26685349034919237,0.13894730134454852,0.03846983223357918,0.0335345405767941
0.12656852089714454,0.7552706854539675,0.9311912700818431,0.5523375637270854,0.04684583799925348,0.9087515553712152,0.7319849482596424,0.42635427548127147,0.2676406687868006,0.1406359523354362,0.04265321085090785,0.04200963355892934
0.12844580575041992,0.740968322915563,0.9195968475295544,0.5586289185378024,0.05496453900709221,0.893716300290336,0.7281279397930386,0.42481221708202754,0.26578292767404516,0.1395208054546613,0.042265062319403114,0.04255838058654961
0.11303230906036954,0.710562559593177,0.9096695968475297,0.5827096214339951,0.053751399776035845,0.8720447946909997,0.7148635936030103,0.4156096105058946,0.25882427028558835,0.1327980628305614,0.033898305084745776,0.03493689409182368
0.10690643217073413,0.6913867994490942,0.9005759321006365,0.5958346892287667,0.056457633445315424,0.8564910825383658,0.6973659454374412,0.407551111774362,0.25274725274725274,0.12540623207799656,0.02471212317246736,0.024998475702701056
0.10789447683035275,0.689797648055938,0.898757199151258,0.5960516324981018,0.0580440462859276,0.8544172542513481,0.698494825964252,0.40650649156842267,0.25170817720960986,0.1233989676926018,0.022857635744166993,0.023169318943966833
0.11777492342653888,0.7034643500370801,0.9009548347984239,0.5836858661460029,0.06140350877192984,0.8627125673994193,0.7126999059266228,0.41287370044272004,0.2555496079851381,0.12623462690371506,0.02738603527838876,0.029205536247789772
0.11767611896057702,0.7062188791185506,0.9030009093664747,0.5822757348953248,0.060097051138484535,0.8654085441725424,0.7189087488240827,0.41546037904790334,0.25655719638527663,0.12690371503217995,0.028119204726786553,0.030912749222608383
0.1010769686789843,0.692128403432567,0.9056532282509852,0.5986549517301225,0.050578574094811535,0.8603276648693489,0.7123236124176857,0.4084465005223101,0.2506376145344627,0.12043586312368572,0.020701255013585215,0.02194988110481069
0.09238217567434048,0.683758872761945,0.9062594725674448,0.6077665690421955,0.046099290780141855,0.8566984653670676,0.7042333019755409,0.404765457891857,0.24610346673383926,0.11505129675651564,0.013024539612714029,0.013840619474422292
0.09771761683628101,0.6930818942684605,0.9089117914519552,0.599956611346133,0.046939156401642444,0.863023641642472,0.7079962370649105,0.4081977814256579,0.2472684908214994,0.11457337666475499,0.01216198732048131,0.012255350283519298
0.10265784013437408,0.7078080305117066,0.9156562594725675,0.5897602776873848,0.045166106756252336,0.8748444628784737,0.7266227657572907,0.4160573048798687,0.2502282817469064,0.11629388899509335,0.014490878509509655,0.017011157856228285
0.10087935974706057,0.7090793516262315,0.9179296756592906,0.5900856925913874,0.04292646509891754,0.8770219825798424,0.7359360301034806,0.4160075610605382,0.24956705185931546,0.11508315809596635,0.0132401776857722,0.017133101640143894
0.08951684616144649,0.7024049157749761,0.9218702637162776,0.5997396680767978,0.03508771929824562,0.876399834093737,0.7328316086547507,0.4130726757200418,0.24632387669636957,0.11039954119671191,0.006641652650191939,0.008901896225839886
0.07509139413101473,0.6977434050217183,0.9296756592906943,0.6100444733702136,0.023516237402015683,0.8795105765242638,0.731420507996237,0.4100383027408845,0.24317516294593658,0.10517428152679538,0.0,0.0
0.08151368441853572,0.7182964297065366,0.9393755683540468,0.5959431608634342,0.020530048525569257,0.8962048942347574,0.7419567262464722,0.4163060239765209,0.2467646966214302,0.10663990314152808,0.0020701255013585327,0.002377903786354489
0.0961367453808912,0.7388494543913549,0.9428614731736891,0.5775029829699534,0.025289287047405788,0.9086478639568644,0.7637817497648165,0.42958762373775056,0.25397525110992164,0.11234308290320524,0.009186181912278454,0.011096884336320955
0.1002865329512894,0.7474308719143977,0.9457411336768718,0.5707777416205663,0.025569242254572636,0.914765657403567,0.7809031044214486,0.4391384370491966,0.25882427028558835,0.11511501943541706,0.013542070988053653,0.01652338272056582
0.08773836577413298,0.7439347388494544,0.9530160654743862,0.579455472393969,0.015117581187010102,0.9180837826627957,0.7873941674506115,0.44371486842759794,0.2603986271608048,0.11380870451793794,0.01104066934057878,0.012560209743308338
0.07943879063333663,0.7336582265070452,0.9520309184601394,0.589217919514047,0.011851437103396825,0.9123807548734965,0.7929444967074318,0.44799283689001645,0.26235082968607326,0.11151468807748678,0.008064863932375923,0.008231205414304008
0.09228337120837861,0.7437228519970335,0.9493028190360716,0.5770690964312832,0.01950354609929082,0.9154914973040232,0.8070555032925681,0.4590359647813759,0.2683648729494002,0.11575224622443127,0.013283305300383842,0.014572282177915986
0.11194545993478905,0.7650174806653246,0.9494543801151865,0.5553747694977763,0.02874206793579695,0.9259643301534634,0.8330197554092191,0.4757498880764065,0.278094398438238,0.12374944242655961,0.02190882822271103,0.02597402597402598
0.11550242070941606,0.7640639898294309,0.9460442558351017,0.5538561666124308,0.032474804031355005,0.9231646619659892,0.847695202257761,0.48808635527035765,0.2843288516640953,0.12719046708723633,0.02566093069392332,0.031949271385891105
0.10927773935381879,0.7494437970123954,0.9403607153682935,0.5648118017138518,0.033128032848077665,0.9120696806304438,0.8397930385700847,0.4888325125603144,0.283825057464026,0.1247052826100809,0.02186570060809939,0.028473873544296088
0.11471198498172117,0.7394851149486174,0.9290694149742347,0.5669812344072025,0.042646509891750686,0.8995230194939859,0.8260583254938852,0.4869422474257573,0.28275449478887876,0.1227936022430383,0.019536809419071044,0.02646180110968844
0.12646971643118268,0.7352473779002012,0.9170203091846015,0.5626423690205011,0.055617767823814876,0.8891538780588967,0.8277516462841015,0.4946027956026464,0.2888629994647187,0.1282418912891098,0.02540216500625351,0.0343271751722456
0.14534136942989825,0.7339760567856763,0.9016368596544407,0.5529883935350905,0.07390817469204929,0.8780588967233514,0.8359360301034806,0.5077849077252151,0.2984350892660349,0.13690817561970306,0.03605468581532755,0.04804585086275228
0.15907519019859698,0.723381714164636,0.8835253107002121,0.5508189608417399,0.09163867114595001,0.8604313562836997,0.8307619943555974,0.5147490424314779,0.30536225951698737,0.14420442235391576,0.04446457066459655,0.05944759465886227
0.1602608437901393,0.7048416145778152,0.8693543498029705,0.5596051632498101,0.10087719298245616,0.8417669017005392,0.8090310442144872,0.510321842511068,0.305519695204509,0.14557445995029633,0.04649156855134345,0.061337723309554296
0.16688074300958403,0.7012395380866616,0.861700515307669,0.5578696170951296,0.10871593878312806,0.8347158855246786,0.7824082784571965,0.503108988708153,0.3050159010044397,0.1476135856751418,0.04959675680338122,0.06334979574416194
0.17814445212923624,0.7113041635766499,0.8602606850560777,0.5464800954550385,0.11496827174318779,0.8386561592700125,0.766698024459078,0.4993782022583694,0.3082590761673857,0.15596125661122795,0.05986112908095055,0.07499542710810317
0.19731251852583737,0.7323869053925204,0.8606395877538647,0.5252196550602017,0.12374020156774918,0.8492326835338033,0.7614299153339605,0.5002735910063175,0.31301363393053944,0.1664436372905117,0.07336007245439256,0.09060423144930187
0.20245035075585419,0.741498040046615,0.8632919066383753,0.5177351122681418,0.12458006718924974,0.855454168394857,0.7457196613358419,0.49146893498482813,0.3128876853805221,0.17144586758427324,0.081123043084487,0.09907932443143712
0.19247109969370615,0.7368365292933572,0.867535616853592,0.5255450699642044,0.1172079134005226,0.8561800082953133,0.7173095014111006,0.47485449932845847,0.30589754085456095,0.1707449181163576,0.0809936602406521,0.09633558929333579
0.17942891018674043,0.7350354910477803,0.8762503789026979,0.5336804425642695,0.1057297499066816,0.861157196184156,0.6976481655691439,0.458936477142715,0.2991592934286344,0.1695341872172306,0.07952732134385648,0.09170172550454242
0.18219543523367257,0.7536815340608115,0.8874658987571992,0.522616335828181,0.10013064576334454,0.8780588967233514,0.6909689557855127,0.44963438292792124,0.2962939639157405,0.17096794749251257,0.08202872299133135,0.0932260228034876
0.19019859697658334,0.7794257866299396,0.8997423461655047,0.5050439310120404,0.09630459126539755,0.8990045624222315,0.6917215428033866,0.44605282793612894,0.29657734815327946,0.17517364430000637,0.0884547375684651,0.10206694713736969
0.18387511115502422,0.7875834304481406,0.910427402243104,0.5043931012040351,0.08669279581933559,0.9103069265864787,0.6922859830667921,0.44291896731831076,0.2951919141030889,0.17670298859364048,0.09164618104972615,0.10450582281568198
0.16816520106708824,0.7762474838436274,0.9142922097605335,0.5188198286148172,0.07698768197088468,0.9074035669846537,0.6787394167450611,0.43013480575038554,0.2860921313643377,0.1697890779328363,0.08332255142968044,0.09267727577586733
0.15294931330896155,0.7690433308613199,0.9209608972415885,0.5308601800629136,0.06560283687943265,0.9084404811281626,0.6658513640639698,0.4166044868925036,0.2764570672880129,0.1621742178041165,0.07379134860050893,0.07975123468081216
0.15126963738760993,0.7812268248755164,0.9308881479236133,0.5255450699642044,0.05879059350503921,0.9211945250933222,0.6665098777046096,0.4088444510769537,0.272647123649989,0.16029439877652457,0.0712468193384224,0.07706847143466862
0.1639166090307282,0.8040046615107532,0.9374810548651107,0.5068879488013884,0.06065696155281823,0.9368519286603069,0.6795860771401694,0.4129234442620504,0.27585881167543064,0.1648824316574269,0.07715530254021652,0.08468995792939456
0.16223693310937654,0.8114207013454813,0.9440739618066082,0.5040676863000325,0.05580440462859276,0.9449398589796765,0.6889934148635936,0.4152116599512511,0.2778739884757077,0.16771809086854012,0.08013110794841939,0.08682397414791782
0.1454401738958601,0.8030511706748595,0.9509699909063354,0.5175181689988069,0.043579693915640205,0.9456656988801327,0.6847601128880526,0.4077998308710143,0.27409553197518816,0.16386286879500417,0.07499892180963472,0.07883665630144504
0.1335836379804367,0.7986015467740225,0.9568808729918157,0.526304371406877,0.03443449048152299,0.9474284529240978,0.6788334901222953,0.40307416803462165,0.2712302024622942,0.16058115083158095,0.0706430327338595,0.07109322602280349
0.139808319336034,0.8106790973620087,0.9607456805092452,0.5166503959214666,0.034994400895856696,0.956034840315222,0.6841956726246472,0.40760085559369247,0.27381214773764917,0.16300261262983498,0.07387760382973219,0.07511737089201878
0.15324572670684716,0.8335628774234558,0.9668081236738406,0.49755938821998047,0.03760731616274731,0.9713811696391539,0.6982126058325493,0.41461473411928573,0.2791964482508896,0.16934301918052636,0.08125242592832192,0.08481190171331017
0.1518624641833811,0.8370590104883991,0.9703698090330404,0.4965831435079726,0.034714445688689845,0.9755288262131896,0.706961429915334,0.42192707556086156,0.28417141597657364,0.1739947747403301,0.08547893216026223,0.08962868117797695
