Lead I,Lead II,Lead III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.1521340904927642,0.7096651082911936,0.8918244875691684,0.5998139150211931,0.0893300248138957,0.8463091992325558,0.8037716172764404,0.6766992726360671,0.6877015919259183,0.5399414300821606,0.3688942891859053,0.2844334309529173
0.1651401355559626,0.7225455586299018,0.8912789338321253,0.5855473999793238,0.0966749379652605,0.8527718873068766,0.8146345702615799,0.692082601789148,0.6946207470606597,0.5463678516228748,0.3746224613782329,0.2913268754223924
0.1674299322220186,0.7297967751168782,0.8952536824877251,0.5802749922464593,0.0953846153846153,0.8591335958800363,0.8206309203093769,0.6976005350723183,0.6987826448860681,0.5499064508256731,0.3782676618642597,0.2952466771795449
0.1602857666239237,0.7129090735616831,0.8875379939209727,0.5935077018505117,0.0964764267990074,0.8451984247197818,0.814721473885461,0.692500627037873,0.695765268962647,0.5477100789066949,0.3754903662558583,0.2929939175489975
0.1555229895585271,0.6992653372769774,0.8803678590912634,0.6035356145973327,0.0984615384615384,0.8333838230839139,0.8055096897540627,0.6854778028592927,0.6892102798876288,0.5429919466362971,0.3711855580628364,0.2883081775174589
0.1676131159553031,0.707089018223452,0.8765489829319616,0.5924738964126952,0.107394540942928,0.8349994951024942,0.8074215694794472,0.6896580553465429,0.6926438455935907,0.5443341739201172,0.3730255164034022,0.2894345573327326
0.1797948342187213,0.7123366091021849,0.8704699555763385,0.5827561252972191,0.1179156327543424,0.8338887205897202,0.8204571130616146,0.7060446450965638,0.7047653730100926,0.5515333929878793,0.3799340392293005,0.2973192160396485
0.177413445686023,0.7155805743726744,0.8750681942171303,0.5823426031220924,0.1136476426799007,0.8385337776431385,0.8242808725123838,0.7093052420366189,0.7059619186348975,0.5532823558122509,0.3815657003992363,0.2990313133588646
0.166788789155523,0.7086155901154471,0.8784973891356871,0.5920603742375685,0.1057071960297766,0.8371200646268807,0.8122881724167897,0.6947579633809882,0.6962334824680054,0.5464491987309852,0.3757333796215935,0.2924082000450552
0.157721194357941,0.7002194447094744,0.8792767516171771,0.6017781453530445,0.1003473945409429,0.8331818640815913,0.8030763882853914,0.6859794331577627,0.691291228800333,0.5418124135686976,0.3717757333796216,0.2871367425095742
0.1609269096904194,0.7038450529529625,0.8795884966097732,0.5979530652331231,0.1018362282878411,0.8353024336059779,0.8074215694794472,0.692249811888638,0.696545624804911,0.5446188887985033,0.3737892726957126,0.2901554404145077
0.1729254442205532,0.7198740578189105,0.8824721377912866,0.5825493642096558,0.106501240694789,0.8457033222255882,0.8138524376466498,0.7004431067636485,0.701175736135678,0.5489709590824047,0.3774691893768443,0.2946159044829916
0.1733834035537644,0.7255032916706422,0.8866806951913334,0.5792411868086426,0.1041191066997518,0.8513581742906189,0.8111584253063353,0.6982693754702783,0.6981063364894392,0.5479134466769706,0.3771220274257941,0.2947961252534354
0.1640410331562557,0.7147218776834272,0.8858233964616944,0.5904062855370619,0.099652605459057,0.8450974452186205,0.7948205440166854,0.6846417523618425,0.6888461138279056,0.5411616367038152,0.3712897066481513,0.2879927911691822
0.1494779263601392,0.6964030149794868,0.8832515002727768,0.6084978806988524,0.0933002481389577,0.833787741088559,0.7830016511688537,0.6750271716411671,0.6806783893455416,0.534206458960384,0.3652490886998785,0.28123451227754
0.1525004579593331,0.6932544604522469,0.8781077078949419,0.6084978806988524,0.0982630272952853,0.8287387660304957,0.7850004345181194,0.6743583312432071,0.6808864842368121,0.534206458960384,0.3651796563096685,0.2811444018923181
0.1662392379556695,0.7048945711287091,0.8759254929467695,0.5944381267445467,0.1070967741935483,0.8334848025850751,0.7925610497957765,0.6818827857202575,0.6852564769534908,0.5389245912307817,0.3686165596250652,0.2862356386573553
0.1674299322220186,0.7032725884934644,0.8736653417504482,0.59464488783211,0.1091811414392059,0.8311622740583662,0.7991657252107413,0.6858958281080177,0.6866611174695662,0.5389245912307817,0.3701787884047909,0.2880829015544042
0.1466385784942297,0.6867665299112681,0.8777959629023458,0.615320996588442,0.0952853598014888,0.8251035039886903,0.7972538454853567,0.6743583312432071,0.679169701383831,0.5324168225819572,0.3651796563096685,0.2814147330479837
0.1359223300970873,0.674172311802309,0.8766269191801107,0.6281401840173679,0.0902233250620347,0.8177320004039179,0.7963848092465456,0.6665830616169216,0.674175423993341,0.5270072398926218,0.3604582537753862,0.2760531651272809
0.1427917200952555,0.6784657952485451,0.8742888317356403,0.6219373513904684,0.0954838709677419,0.8184388569120468,0.8094203528287129,0.6744419362929521,0.6777650608677558,0.5300170828927032,0.362194063530637,0.279477359765713
0.148653599560359,0.6919187100467513,0.8802899228431142,0.611392535924739,0.094789081885856,0.8294456225386245,0.8242808725123838,0.6855614079090376,0.6851524295078557,0.5357927275685349,0.3672626280159695,0.2851993692273034
0.148653599560359,0.6986928728174793,0.8858233964616944,0.6076708363485992,0.0913151364764267,0.8366151671210743,0.8281046319631528,0.6895744502967979,0.6884819477681824,0.539005938338892,0.3709078285019961,0.2885334534805136
0.1405019234291994,0.6946856216009923,0.8894864001246979,0.6144939522381888,0.0844665012406947,0.8369181056245583,0.8137655340227686,0.6805451049243374,0.6822911247528873,0.5357927275685349,0.368477694844645,0.2848389276864159
0.1350064114306649,0.6851445472760234,0.8864468864468864,0.6227643957407216,0.0834739454094292,0.8298495405432696,0.804988268010776,0.673104255497032,0.678389345541567,0.5339217440819979,0.3658739802117688,0.2807839603514305
0.1441655980948891,0.6927774067359985,0.8848102252357571,0.6134601468003722,0.0895285359801488,0.8328789255781076,0.8084644129660206,0.6782877685812222,0.6832795754864218,0.5378264052712927,0.3685818434299601,0.2841180446046407
0.1544238871588203,0.7115733231561874,0.8915127425765724,0.5974361625142148,0.090818858560794,0.8471170352418459,0.8150690883809855,0.691664576540423,0.6928519404848611,0.545106971447165,0.3758722444020135,0.2928587519711647
0.1581791536911522,0.7170117355214197,0.8926817862988075,0.5923705158689134,0.0921091811414391,0.8507522972836514,0.8084644129660206,0.691915391689658,0.6940484861096661,0.5449849507849995,0.3762194063530637,0.2941653525568822
0.1499358856933504,0.7061349107909551,0.8908113163432312,0.6030187118784245,0.088833746898263,0.8437847117035242,0.7856087598852872,0.674525541342697,0.6844761211112268,0.5375010168388513,0.3698663426488457,0.2866411353908538
0.1453562923612383,0.6973571224119837,0.8875379939209727,0.6103587304869224,0.0884367245657568,0.8370190851257194,0.777961240983749,0.6641585151743166,0.6767766101342212,0.5325388432441227,0.3650755077243535,0.2820004505519261
0.1527752335592599,0.7047991603854594,0.8873041851765255,0.6020882869843895,0.0926054590570719,0.8407553266686862,0.784739723646476,0.6709305242036618,0.6798980335032776,0.5346131945009355,0.3671584794306544,0.2855147555755801
0.1612016852903462,0.718156664440416,0.8910451250876783,0.590096143905717,0.0946898263027295,0.8503483792790063,0.792995567915182,0.6810467352228076,0.6872333784205599,0.5405515333929879,0.372470057281722,0.2924082000450552
0.1594614398241436,0.7228317908596508,0.8963447899618113,0.588545435748992,0.0904218362282878,0.8562051903463597,0.7970800382375944,0.6844745422623527,0.6897305171158049,0.5426258846498007,0.3742405832320777,0.2938499662086055
0.1417842095621908,0.7193015933594124,0.9085028446730574,0.6004341982838829,0.0731513647642679,0.8621629809148743,0.7989050143390979,0.6817155756207675,0.6918634897513266,0.5439274383795656,0.372678354452352,0.2874521288578509
